[10:59:44:308]|[12-09-2024]|[com.zoho.mickey.startup.MEServer]|[INFO]|[30]: Updateing status ::::: 1|
[10:59:44:312]|[12-09-2024]|[com.zoho.cp.TxnTimeOutImpl]|[INFO]|[30]: TransactionTimeout Thread has started.|
[10:59:44:321]|[12-09-2024]|[com.zoho.mickey.startup.MEServer]|[INFO]|[30]: Normal startup|
[10:59:44:321]|[12-09-2024]|[com.adventnet.mfw.modulestartup.ModuleStartStopProcessorUtil]|[INFO]|[30]: Loading the module-startstop-processors.xml ::..\conf\Persistence\module-startstop-processors.xml|
[10:59:44:322]|[12-09-2024]|[com.adventnet.persistence.xml.XmlParser]|[INFO]|[30]: Going to parse the XML :: [file:/C:/Users/praveen-22566/Desktop/MickeyShopProject/AdventNetMickeyLite/AdventNet/MickeyLite/bin/../conf/Persistence/module-startstop-processors.xml]|
[10:59:44:323]|[12-09-2024]|[com.adventnet.mfw.modulestartup.ModuleStartStopProcessorUtil]|[INFO]|[30]: Loading the module-startstop-processors.xml ::..\conf\Audit\module-startstop-processors.xml|
[10:59:44:323]|[12-09-2024]|[com.adventnet.mfw.modulestartup.ModuleStartStopProcessorUtil]|[INFO]|[30]: No module-startstop-processor specified for the moduleAudit|
[10:59:44:350]|[12-09-2024]|[com.adventnet.persistence.PersistenceInitializer]|[INFO]|[30]: loaded the module dd :: Audit|
[10:59:44:351]|[12-09-2024]|[com.adventnet.mfw.modulestartup.ModuleStartStopProcessorUtil]|[INFO]|[30]: Loading the module-startstop-processors.xml ::..\conf\Authentication\module-startstop-processors.xml|
[10:59:44:351]|[12-09-2024]|[com.adventnet.mfw.modulestartup.ModuleStartStopProcessorUtil]|[INFO]|[30]: No module-startstop-processor specified for the moduleAuthentication|
